Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
segD1_OA31X1H7L_Y_A2_NOR3X0P5H7L_Y,1.2,2.251e-07,0.000e+00,4.734e-10,2.255e-07
segD1_OAI32X0P5H7L_Y_A2_NOR3X0P5H7L_C,1.2,2.242e-07,0.000e+00,4.734e-10,2.247e-07
segA0_AOI21X1P4H7L_Y_B0_NOR3X0P5H7L_Y_C_NOR3X0P5H7L_Y,1.2,2.239e-07,0.000e+00,4.734e-10,2.244e-07
segT0[3]_reg_p_D_AOI31X0P5H7L_Y_A1_NOR3X1P4H7L_Y_C_NOR3X0P5H7L_C,1.2,2.235e-07,0.000e+00,4.734e-10,2.240e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y,1.2,2.217e-07,0.000e+00,5.874e-10,2.223e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NOR2X0P5H7L_Y,1.2,2.135e-07,0.000e+00,5.551e-10,2.141e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,2.111e-07,0.000e+00,5.551e-10,2.117e-07
count_0__reg_p_D_NOR2X0P5H7L_Y,1.2,2.104e-07,0.000e+00,5.551e-10,2.110e-07
segA0_OAI31X0P5H7L_Y_B0_NAND3X0P5H7L_Y_C_NAND2BX0P5H7L_Y,1.2,2.044e-07,0.000e+00,1.202e-09,2.056e-07
clrn_BUFX1P4H7L_A,1.2,1.827e-07,0.000e+00,1.449e-09,1.841e-07
SegT1.in_1__BUFX1P4H7L_A,1.2,1.748e-07,0.000e+00,1.449e-09,1.762e-07
SegT1.in_0__BUFX1P4H7L_A,1.2,1.745e-07,0.000e+00,1.449e-09,1.760e-07
SegT1.in_2__BUFX1P4H7L_A,1.2,1.745e-07,0.000e+00,1.449e-09,1.759e-07
SegT0.in_2__BUFX1P4H7L_A,1.2,1.744e-07,0.000e+00,1.449e-09,1.758e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_OAI211X0P7H7L_Y_A1_NAND2BX0P5H7L_Y_AN_NOR3X0P5H7L_Y,1.2,1.711e-07,0.000e+00,3.897e-10,1.715e-07
segD0_OAI31X0P5H7L_Y_A1_INVX5H7L_A,1.2,1.552e-07,0.000e+00,2.452e-09,1.577e-07
fifo[1]_2__MUXI2X4H7L_A_Y_INVX5H7L_A,1.2,1.548e-07,0.000e+00,2.452e-09,1.572e-07
fifo[1]_3__MUXI2X4H7L_A_Y_INVX5H7L_A,1.2,1.514e-07,0.000e+00,2.452e-09,1.539e-07
segT1[7]_reg_p_D_NOR2X1P4H7L_Y_B_OA221X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.509e-07,0.000e+00,6.521e-10,1.516e-07
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y,1.2,1.487e-07,0.000e+00,5.645e-10,1.492e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_AND3X8H7L_C_Y_MUX2X12H7L_S0_B_NOR2X0P5H7L_Y,1.2,1.484e-07,0.000e+00,6.521e-10,1.490e-07
segD0_OAI31X0P5H7L_Y_A2_NAND2X1P4H7L_Y,1.2,1.477e-07,0.000e+00,7.197e-10,1.484e-07
segD0_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR2X1P4H7L_Y,1.2,1.462e-07,0.000e+00,7.962e-10,1.470e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_B_NOR2X1P4H7L_Y,1.2,1.461e-07,0.000e+00,7.962e-10,1.469e-07
segD1_OAI32X0P5H7L_Y_A2_NAND2X1P4H7L_Y,1.2,1.439e-07,0.000e+00,7.197e-10,1.446e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_NOR2X1P4H7L_Y,1.2,1.415e-07,0.000e+00,7.962e-10,1.423e-07
segA0_MUX2X1P4H7L_Y_A_NOR2X1P4H7L_Y,1.2,1.413e-07,0.000e+00,7.962e-10,1.421e-07
segA0_MUX2X1P4H7L_Y_B_AO22X1H7L_Y_B0_NOR2X1P4H7L_Y,1.2,1.399e-07,0.000e+00,7.962e-10,1.407e-07
segD1_OAI32X0P5H7L_Y_A2_NOR3X0P5H7L_C_B_NAND2X1H7L_Y,1.2,1.362e-07,0.000e+00,6.525e-10,1.368e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_AND2X1H7L_Y,1.2,1.338e-07,0.000e+00,1.200e-09,1.350e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y,1.2,1.306e-07,0.000e+00,5.598e-10,1.312e-07
segD1_AOAI211X0P5H7L_Y_C0_NAND2X0P5H7L_Y,1.2,1.236e-07,0.000e+00,5.628e-10,1.242e-07
segD0_OAI22X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,1.215e-07,0.000e+00,5.628e-10,1.221e-07
segD0_AOAI211X0P5H7L_Y_C0_NAND2X0P5H7L_Y,1.2,1.209e-07,0.000e+00,5.628e-10,1.215e-07
segD0_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,1.208e-07,0.000e+00,5.628e-10,1.214e-07
segD0_AOAI211X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.208e-07,0.000e+00,5.628e-10,1.214e-07
segD0_AOAI211X0P5H7L_Y_1_A1_NAND2X0P5H7L_Y,1.2,1.206e-07,0.000e+00,5.628e-10,1.212e-07
segA0_OAI31X0P5H7L_Y_A2_NAND2X0P5H7L_Y,1.2,1.202e-07,0.000e+00,5.628e-10,1.208e-07
segD1_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.200e-07,0.000e+00,5.628e-10,1.206e-07
segD1_OAI22X0P5H7L_Y_B0_NAND2X0P5H7L_Y,1.2,1.194e-07,0.000e+00,5.628e-10,1.200e-07
segD1_OAI22X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,1.192e-07,0.000e+00,5.628e-10,1.197e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.191e-07,0.000e+00,5.628e-10,1.197e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B,1.2,1.191e-07,0.000e+00,5.628e-10,1.196e-07
segA0_OAI32X0P5H7L_Y_A2_NAND2X0P5H7L_Y,1.2,1.180e-07,0.000e+00,5.628e-10,1.186e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_Y,1.2,1.178e-07,0.000e+00,5.628e-10,1.184e-07
segD1_OAI22X0P5H7L_Y_B1_NAND2X0P5H7L_B,1.2,1.171e-07,0.000e+00,5.628e-10,1.177e-07
segD0_OAI32X0P5H7L_Y_B1_NAND2X0P5H7L_Y,1.2,1.154e-07,0.000e+00,5.628e-10,1.160e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A,1.2,1.152e-07,0.000e+00,5.628e-10,1.158e-07
segA1_OAI21X0P5H7L_Y_A1_AOI32X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.116e-07,0.000e+00,6.298e-10,1.123e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_Y_A_NOR2X0P5H7L_Y,1.2,1.116e-07,0.000e+00,6.298e-10,1.122e-07
segD1_OA31X1H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.097e-07,0.000e+00,6.298e-10,1.103e-07
segA1_NOR2X0P5H7L_A,1.2,1.094e-07,0.000e+00,6.298e-10,1.100e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.094e-07,0.000e+00,5.551e-10,1.099e-07
segD1_OAI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,1.092e-07,0.000e+00,6.298e-10,1.098e-07
segT0[3]_reg_p_D_AOI31X0P5H7L_Y_B0_OAI221X0P5H7L_Y_A0_NOR2X0P5H7L_Y,1.2,1.093e-07,0.000e+00,5.551e-10,1.098e-07
segT1[4]_reg_p_D_OA211X4H7L_Y_A0_OAI31X1H7L_Y_B0_AOI31X0P5H7L_Y_A2_NOR2X0P5H7L_Y,1.2,1.093e-07,0.000e+00,5.551e-10,1.098e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.091e-07,0.000e+00,6.298e-10,1.098e-07
SegT0.in_0__reg_p_D_NOR2X0P5H7L_Y,1.2,1.088e-07,0.000e+00,5.551e-10,1.093e-07
segD1_OAI22X0P5H7L_Y_B1_NOR2X0P5H7L_Y,1.2,1.084e-07,0.000e+00,6.298e-10,1.090e-07
segT0[2]_reg_p_D_OA211X1P4H7L_Y_A0_NOR2X0P5H7L_Y,1.2,1.083e-07,0.000e+00,5.551e-10,1.088e-07
segA1_OAI32X0P5H7L_Y_A2_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.075e-07,0.000e+00,6.298e-10,1.082e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y_B_NOR2X0P5H7L_Y,1.2,1.072e-07,0.000e+00,5.551e-10,1.077e-07
segT0[1]_reg_p_D_OAO211X0P5H7L_Y_A1_OAI32X0P5H7L_Y_B1_AOI2BB1X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.070e-07,0.000e+00,5.551e-10,1.076e-07
segA0_OAI21X1P4H7L_Y_B0_OAI211X0P7H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.069e-07,0.000e+00,6.298e-10,1.076e-07
segA1_OAI32X0P5H7L_Y_A2_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.069e-07,0.000e+00,6.298e-10,1.075e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y_B_NOR2X0P5H7L_Y,1.2,1.059e-07,0.000e+00,6.298e-10,1.065e-07
w_ptr_0__reg_p_D_NOR2X0P5H7L_Y,1.2,1.057e-07,0.000e+00,5.551e-10,1.063e-07
ps2Neg_INVX0P5H7L_Y_A_NOR2X0P5H7L_A,1.2,1.048e-07,0.000e+00,6.298e-10,1.054e-07
segD0_OAI31X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.038e-07,0.000e+00,6.298e-10,1.044e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_AND3X8H7L_C_Y_MUX2X12H7L_S0_A_NOR2X0P5H7L_Y,1.2,9.563e-08,0.000e+00,5.018e-10,9.614e-08
segA0_AOI21X1P4H7L_Y_A0_INVX2P5H7L_A,1.2,8.355e-08,0.000e+00,1.388e-09,8.494e-08
segD0_OAI31X0P5H7L_Y_A0_INVX2P5H7L_A,1.2,8.316e-08,0.000e+00,1.388e-09,8.454e-08
segD1_OAI31X0P5H7L_Y_A1_INVX2P5H7L_A,1.2,8.300e-08,0.000e+00,1.388e-09,8.439e-08
fifo[1]_5__MUXI2X3H7L_A_Y_INVX2P5H7L_A,1.2,8.251e-08,0.000e+00,1.388e-09,8.390e-08
segD1_OA31X1H7L_Y_A0_INVX2P5H7L_A,1.2,8.071e-08,0.000e+00,1.388e-09,8.210e-08
clrn_INVX1P4H7L_A,1.2,5.503e-08,0.000e+00,8.094e-10,5.584e-08
segT1[4]_reg_p_D_OA211X4H7L_Y_C0_OAI211X1H7L_Y_B0_NAND3X0P5H7L_Y_C_NOR3X0P5H7L_Y_A_INVX0P5H7L_Y,1.2,5.049e-08,0.000e+00,8.313e-10,5.133e-08
segA1_INVX0P5H7L_A,1.2,4.717e-08,0.000e+00,6.395e-10,4.781e-08
segT1[5]_reg_p_D_AOI22X1P4H7L_Y_A0_INVX0P5H7L_Y,1.2,4.451e-08,0.000e+00,6.395e-10,4.515e-08
segT1[4]_reg_p_D_OA211X4H7L_Y_B0_NAND2X0P5H7L_Y_B_OA31X1H7L_Y_A0_INVX0P5H7L_Y,1.2,4.321e-08,0.000e+00,6.395e-10,4.385e-08
segT0[7]_reg_p_D_AOA211X2H7L_Y_A0_INVX0P5H7L_Y,1.2,4.235e-08,0.000e+00,6.395e-10,4.299e-08
ps2Neg_INVX0P5H7L_Y,1.2,4.219e-08,0.000e+00,6.395e-10,4.282e-08
ascll_INVX0P5H7L_A,1.2,4.169e-08,0.000e+00,6.395e-10,4.233e-08
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_A_INVX0P5H7L_Y,1.2,4.162e-08,0.000e+00,6.395e-10,4.226e-08
