Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
segT1[7]_reg_p_D_NOR4X2H7L_Y_A_AOAI211X0P5H7L_Y_C0_AOI211X0P5H7L_Y,1.2,1.681e-06,0.000e+00,6.481e-10,1.681e-06
over_reg_p_D_NOR3X0P5H7L_Y,1.2,1.675e-06,0.000e+00,4.100e-10,1.676e-06
buffer_6__reg_p_D_MUX2X0P5H7L_Y,1.2,1.663e-06,0.000e+00,2.106e-09,1.665e-06
count_3__reg_p_D_AOI21X0P5H7L_Y,1.2,1.616e-06,0.000e+00,7.042e-10,1.617e-06
buffer_5__reg_p_D_MUX2X0P5H7L_Y,1.2,1.604e-06,0.000e+00,2.131e-09,1.606e-06
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,1.603e-06,0.000e+00,8.147e-10,1.604e-06
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A1_NAND3X0P5H7L_Y_C_OAI21X0P5H7L_Y,1.2,1.518e-06,0.000e+00,7.087e-10,1.519e-06
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A2_NAND2X0P5H7L_Y_B_AOI21X0P5H7L_Y,1.2,1.511e-06,0.000e+00,7.986e-10,1.512e-06
fifo[0]_2__reg_p_D_NOR2X0P5H7L_Y,1.2,1.480e-06,0.000e+00,5.182e-10,1.481e-06
SegT0.in_0__NAND2X0P5H7L_A_Y_OR2X1P4H7L_B,1.2,1.443e-06,0.000e+00,1.715e-09,1.445e-06
segT1[7]_reg_p_D_NOR4X2H7L_Y_B_AO211X1H7L_Y_A1_AOI21X0P5H7L_B0,1.2,1.405e-06,0.000e+00,8.717e-10,1.405e-06
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A0_AO211X1H7L_Y_A1_AOI21X0P5H7L_Y,1.2,1.394e-06,0.000e+00,8.922e-10,1.395e-06
SegT1.in_0__reg_p_D_AOI21X0P5H7L_Y,1.2,1.354e-06,0.000e+00,7.069e-10,1.354e-06
buffer_9__reg_p_D_MUX2X0P5H7L_Y,1.2,1.350e-06,0.000e+00,2.110e-09,1.352e-06
segT0[1]_reg_p_D_OAO211X0P5H7L_Y_A1_OAI32X0P5H7L_Y_B1_AOI2BB1X0P5H7L_Y,1.2,1.337e-06,0.000e+00,1.645e-09,1.338e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR3X0P5H7L_B,1.2,1.268e-06,0.000e+00,4.652e-10,1.268e-06
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_C0_NOR2X0P5H7L_Y,1.2,1.262e-06,0.000e+00,6.365e-10,1.263e-06
count_1__reg_p,1.2,1.191e-06,0.000e+00,6.287e-09,1.198e-06
SegT0.in_1__reg_p,1.2,1.189e-06,0.000e+00,6.367e-09,1.195e-06
over_reg_p_D_NOR3X0P5H7L_Y_C_NAND2BX0P5H7L_Y_B_NOR4X0P5H7L_Y,1.2,1.179e-06,0.000e+00,2.944e-10,1.179e-06
segT0[2]_reg_p_D_NOR3X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.165e-06,0.000e+00,3.146e-09,1.168e-06
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,1.150e-06,0.000e+00,8.738e-10,1.151e-06
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,1.132e-06,0.000e+00,3.808e-10,1.133e-06
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_B1_OAOI211X0P5H7L_A1_Y_OAI31X3H7L_A0,1.2,1.122e-06,0.000e+00,1.756e-09,1.124e-06
segA1_OAI33X0P7H7L_Y_1,1.2,1.122e-06,0.000e+00,7.461e-10,1.123e-06
segA1_OAI33X0P7H7L_Y,1.2,1.114e-06,0.000e+00,7.461e-10,1.115e-06
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_B0_AO221X0P5H7L_Y_C0_NAND2X0P5H7L_Y_B_OAI21X0P5H7L_Y,1.2,1.111e-06,0.000e+00,7.105e-10,1.112e-06
segD0_OAI21X0P5H7L_Y_A0_INVX5H7L_A,1.2,1.069e-06,0.000e+00,2.485e-09,1.072e-06
ps2Neg_NOR2BX1P4H7L_AN_B_AO21X1H7L_Y,1.2,1.055e-06,0.000e+00,1.594e-09,1.057e-06
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_Y_OA31X1H7L_B0,1.2,1.044e-06,0.000e+00,1.403e-09,1.045e-06
segD1_OAI31X0P5H7L_Y_A2_OAI211X0P7H7L_C0_Y_OA31X1H7L_B0,1.2,1.042e-06,0.000e+00,1.403e-09,1.043e-06
segA0_OAI22X1P4H7L_Y_A1_AOA211X1H7L_C0,1.2,1.024e-06,0.000e+00,1.239e-09,1.026e-06
count_0__reg_p,1.2,9.929e-07,0.000e+00,6.417e-09,9.994e-07
buffer_7__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2BX0P5H7L_Y,1.2,8.844e-07,0.000e+00,1.385e-09,8.858e-07
over_reg_p_CK_ICGX0P5H7L_ECK_E_AO31X0P5H7L_A2,1.2,8.764e-07,0.000e+00,1.450e-09,8.778e-07
over_reg_p_D_NOR3X0P5H7L_Y_C_NAND2BX0P5H7L_Y,1.2,8.756e-07,0.000e+00,1.202e-09,8.768e-07
buffer_0__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,8.563e-07,0.000e+00,5.623e-10,8.568e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,8.358e-07,0.000e+00,8.811e-10,8.367e-07
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B,1.2,8.293e-07,0.000e+00,7.356e-10,8.301e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI31X0P5H7L_Y_B0_NOR2X0P5H7L_Y_B_AOI31X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,8.279e-07,0.000e+00,7.069e-10,8.286e-07
w_ptr_0__BUFX10H7L_A,1.2,8.154e-07,0.000e+00,7.070e-09,8.225e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y,1.2,8.150e-07,0.000e+00,7.069e-10,8.157e-07
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_B0_AO221X0P5H7L_Y_C0_NAND2X0P5H7L_Y,1.2,8.042e-07,0.000e+00,5.625e-10,8.048e-07
ps2_clk_sync_0__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
ps2_clk_sync_2__reg_p,1.2,7.927e-07,0.000e+00,6.757e-09,7.995e-07
ps2_clk_sync_1__reg_p,1.2,7.922e-07,0.000e+00,6.757e-09,7.989e-07
w_ptr_0__reg_p,1.2,7.925e-07,0.000e+00,6.417e-09,7.989e-07
SegT0.in_0__reg_p,1.2,7.921e-07,0.000e+00,6.417e-09,7.986e-07
segD0_OAI32X0P5H7L_Y_B0_AOI221X0P5H7L_C0,1.2,7.850e-07,0.000e+00,7.677e-10,7.858e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0,1.2,7.822e-07,0.000e+00,7.004e-10,7.829e-07
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_B0_OAI31X0P5H7L_Y_B0_OAOI211X0P5H7L_Y,1.2,7.592e-07,0.000e+00,6.807e-10,7.599e-07
buffer_0__NOR2BX1H7L_B,1.2,7.490e-07,0.000e+00,1.394e-09,7.504e-07
buffer_2__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,7.209e-07,0.000e+00,5.180e-10,7.215e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,7.132e-07,0.000e+00,4.054e-10,7.136e-07
buffer_1__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,7.061e-07,0.000e+00,4.959e-10,7.066e-07
segT1[7]_reg_p_D_NOR4X2H7L_Y_B_AO211X1H7L_Y_C0_AOI22X1H7L_Y_B0_NAND3X0P5H7L_Y,1.2,6.972e-07,0.000e+00,4.054e-10,6.976e-07
segD1_OAI2BB2X0P5H7L_Y,1.2,6.942e-07,0.000e+00,1.210e-09,6.954e-07
segD0_OAI32X0P5H7L_Y,1.2,6.891e-07,0.000e+00,7.998e-10,6.899e-07
segA0_OAI32X0P5H7L_Y,1.2,6.883e-07,0.000e+00,7.998e-10,6.891e-07
ps2Neg_NOR2BX1P4H7L_AN_Z_ICGX0P5H7L_E,1.2,6.838e-07,0.000e+00,4.747e-09,6.885e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_B_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
over_reg_p_CK_ICGX0P5H7L_ECK_E_AO31X0P5H7L_A2_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[2]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[0]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
SegT0.in_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
ps2Neg_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
over_reg_p_CK_ICGX0P5H7L_ECK,1.2,6.822e-07,0.000e+00,4.747e-09,6.870e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y_B_AOI21X0P5H7L_Y,1.2,6.842e-07,0.000e+00,8.922e-10,6.851e-07
segA0_OAI22X1P4H7L_Y,1.2,6.821e-07,0.000e+00,1.034e-09,6.832e-07
SegT0.in_1__reg_p_D_AOI2BB1X0P5H7L_Y,1.2,6.111e-07,0.000e+00,1.792e-09,6.129e-07
count_1__reg_p_D_AOI2BB1X0P5H7L_Y,1.2,6.075e-07,0.000e+00,1.914e-09,6.094e-07
segA0_OAI22X1P4H7L_Y_B1_MUX2X0P5H7L_Y_B_XNOR2X1H7L_Y,1.2,6.032e-07,0.000e+00,3.191e-09,6.064e-07
segA0_OAI22X1P4H7L_Y_A1_OAI211X1P4H7L_Y,1.2,5.895e-07,0.000e+00,6.930e-10,5.902e-07
SegT1.in_0__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,5.895e-07,0.000e+00,5.628e-10,5.901e-07
segD1_OAI31X0P5H7L_Y_B0_OAI211X1P4H7L_Y,1.2,5.830e-07,0.000e+00,6.930e-10,5.837e-07
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_B0_AO221X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,5.826e-07,0.000e+00,7.087e-10,5.834e-07
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_A1_MUXI2X0P5H7L_Y_B_OAI21X0P5H7L_Y,1.2,5.803e-07,0.000e+00,7.087e-10,5.810e-07
segA1_OAI21X0P5H7L_Y_B0_OAI21X0P5H7L_Y_A0_AOI21X0P5H7L_Y_A1_OAI211X1P4H7L_Y,1.2,5.800e-07,0.000e+00,6.930e-10,5.807e-07
segA0_OAI2BB1X0P5H7L_Y_A1N_XNOR2X0P5H7L_Y,1.2,5.496e-07,0.000e+00,3.095e-09,5.527e-07
segD0_OAI22X0P5H7L_Y_1_B0_XNOR2X0P5H7L_Y,1.2,5.487e-07,0.000e+00,3.095e-09,5.518e-07
segA0_OAI22X1P4H7L_Y_A1_AOA211X1H7L_C0_A1_XOR2X0P5H7L_Y,1.2,5.463e-07,0.000e+00,3.095e-09,5.494e-07
count_3__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,5.431e-07,0.000e+00,5.841e-10,5.437e-07
w_ptr_1__BUFX7H7L_A,1.2,5.385e-07,0.000e+00,4.862e-09,5.434e-07
count_3__NOR2X0P5H7L_B,1.2,5.354e-07,0.000e+00,7.246e-10,5.361e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_A0_OAI2BB1X0P5H7L_Y_A1N_AOI22X0P5H7L_B1,1.2,5.350e-07,0.000e+00,8.247e-10,5.359e-07
segD0_OAI22X0P5H7L_Y_1,1.2,5.271e-07,0.000e+00,8.101e-10,5.279e-07
segA0_AOI22X0P5H7L_Y,1.2,5.240e-07,0.000e+00,8.247e-10,5.249e-07
segD1_OAI22X0P5H7L_Y,1.2,5.229e-07,0.000e+00,8.101e-10,5.237e-07
segD0_OAI22X0P5H7L_Y,1.2,5.198e-07,0.000e+00,8.101e-10,5.206e-07
segD0_OAI22X0P5H7L_Y_2,1.2,5.194e-07,0.000e+00,8.101e-10,5.202e-07
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_A1_NOR2BX1H7L_Z,1.2,5.173e-07,0.000e+00,1.413e-09,5.187e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NOR3X0P5H7L_Y,1.2,5.006e-07,0.000e+00,3.897e-10,5.009e-07
segA1_OAI21X0P5H7L_Y_A1_OAI211X0P7H7L_Y,1.2,4.945e-07,0.000e+00,5.716e-10,4.951e-07
segD1_OAI31X0P5H7L_Y_A2_OAI211X0P7H7L_C0,1.2,4.932e-07,0.000e+00,5.716e-10,4.937e-07
segA0_OAI21X0P5H7L_Y_1_B0_OAI211X0P7H7L_Y,1.2,4.912e-07,0.000e+00,5.716e-10,4.917e-07
segD1_OAI31X0P5H7L_Y_A2_OAI211X0P7H7L_C0_Y_OA31X1H7L_B0_A0_AOI211X0P5H7L_Y,1.2,4.909e-07,0.000e+00,6.114e-10,4.915e-07
segD1_OAI21X0P5H7L_Y_B0_OAI211X0P7H7L_Y,1.2,4.909e-07,0.000e+00,5.716e-10,4.915e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_B1_OAOI211X0P5H7L_A1_Y_OAI31X3H7L_A0_B0_AOAI211X0P5H7L_Y,1.2,4.820e-07,0.000e+00,6.914e-10,4.827e-07
segA1_OAI33X0P7H7L_Y_A2_MUX2X0P5H7L_Y,1.2,4.775e-07,0.000e+00,2.050e-09,4.795e-07
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A1_NAND3X0P5H7L_Y_C_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_Y,1.2,4.780e-07,0.000e+00,5.404e-10,4.786e-07
segD0_AOAI211X0P5H7L_Y_1_C0_AOAI211X0P5H7L_Y,1.2,4.762e-07,0.000e+00,6.914e-10,4.769e-07
segD1_AOAI211X0P5H7L_Y_1_C0_AOAI211X0P5H7L_Y,1.2,4.761e-07,0.000e+00,6.914e-10,4.768e-07
segD0_OAI21X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,4.760e-07,0.000e+00,6.914e-10,4.767e-07
segD1_AOAI211X0P5H7L_Y,1.2,4.730e-07,0.000e+00,6.914e-10,4.737e-07
segD1_AOAI211X0P5H7L_Y_1,1.2,4.716e-07,0.000e+00,6.914e-10,4.723e-07
segD0_AOAI211X0P5H7L_Y_1,1.2,4.712e-07,0.000e+00,6.914e-10,4.719e-07
segD0_AOAI211X0P5H7L_Y,1.2,4.708e-07,0.000e+00,6.914e-10,4.715e-07
segD1_AOAI211X0P5H7L_Y_2,1.2,4.707e-07,0.000e+00,6.914e-10,4.714e-07
segA0_OAI22X1P4H7L_Y_B1_MUX2X0P5H7L_Y,1.2,4.685e-07,0.000e+00,2.050e-09,4.706e-07
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_A0_MUX2X1P4H7L_Y_A_NAND2X0P5H7L_Y,1.2,4.691e-07,0.000e+00,5.404e-10,4.697e-07
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_A2_OA22X1P4H7L_Y_A1_NAND2X0P5H7L_A,1.2,4.691e-07,0.000e+00,5.628e-10,4.696e-07
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_B1_MUX2X1P4H7L_Y_A_NAND2X0P5H7L_Y,1.2,4.626e-07,0.000e+00,5.628e-10,4.632e-07
segD0_OAI22X0P5H7L_Y_B0_AOI21BX0P5H7L_Y,1.2,4.569e-07,0.000e+00,1.390e-09,4.583e-07
buffer_4__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,4.393e-07,0.000e+00,5.643e-10,4.399e-07
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,4.389e-07,0.000e+00,5.329e-10,4.394e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_A1_OAOI211X0P5H7L_Y,1.2,4.337e-07,0.000e+00,7.453e-10,4.345e-07
segT1[7]_reg_p_D_NOR4X2H7L_Y_B_AO211X1H7L_Y_B0_AOI21X0P5H7L_Y_B0_NAND2BX0P5H7L_Y,1.2,4.317e-07,0.000e+00,1.202e-09,4.330e-07
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_B1_MUX2X1P4H7L_Y_B_NAND2BX0P5H7L_Y,1.2,4.316e-07,0.000e+00,1.202e-09,4.328e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_B1_OAOI211X0P5H7L_A1,1.2,4.298e-07,0.000e+00,7.453e-10,4.305e-07
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_A2_OA22X1P4H7L_Y_A1_NAND2X0P5H7L_A_B_NAND2BX0P5H7L_Y,1.2,4.281e-07,0.000e+00,1.202e-09,4.293e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_Y_OA31X1H7L_B0_A2_OAOI211X0P5H7L_Y,1.2,4.250e-07,0.000e+00,7.453e-10,4.258e-07
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_A2_NAND2BX0P5H7L_Y,1.2,4.239e-07,0.000e+00,1.202e-09,4.251e-07
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_B0_NAND2BX0P5H7L_Y,1.2,4.177e-07,0.000e+00,1.202e-09,4.189e-07
segA0_AOI22X0P5H7L_Y_B0_AOI31X0P5H7L_Y,1.2,4.159e-07,0.000e+00,7.553e-10,4.166e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_Y_OA31X1H7L_B0_A1_NOR2X0P5H7L_Y_B_AOI31X0P5H7L_Y,1.2,4.147e-07,0.000e+00,7.553e-10,4.154e-07
count_3__NOR2BX1P4H7L_B,1.2,4.094e-07,0.000e+00,1.506e-09,4.109e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2BX0P5H7L_Y,1.2,4.094e-07,0.000e+00,1.202e-09,4.106e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,4.054e-07,0.000e+00,1.202e-09,4.066e-07
segA0_OAI31X0P5H7L_Y_B0_OAI21X1H7L_Y_A1_AOI2BB1X0P5H7L_Y,1.2,4.045e-07,0.000e+00,1.534e-09,4.060e-07
segA0_OAI22X1P4H7L_Y_A1_AOA211X1H7L_C0_Y_OAI31X0P5H7L_B0,1.2,4.040e-07,0.000e+00,7.296e-10,4.047e-07
segA0_OAI31X0P5H7L_Y,1.2,3.983e-07,0.000e+00,7.296e-10,3.991e-07
segD1_OAI31X0P5H7L_Y,1.2,3.981e-07,0.000e+00,7.296e-10,3.988e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_A0_OAI2BB1X0P5H7L_Y,1.2,3.940e-07,0.000e+00,1.127e-09,3.951e-07
segA0_OAI2BB1X0P5H7L_Y,1.2,3.918e-07,0.000e+00,1.127e-09,3.929e-07
SegT1.in_0__reg_p_D_AOI21X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,3.874e-07,0.000e+00,5.329e-10,3.879e-07
buffer_8__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,3.742e-07,0.000e+00,5.627e-10,3.747e-07
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,3.707e-07,0.000e+00,4.832e-10,3.712e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_B1_OAOI211X0P5H7L_A1_Y_OAI31X3H7L_A0_A2_OAI21X1P4H7L_Y,1.2,3.667e-07,0.000e+00,9.034e-10,3.676e-07
segT1[7]_reg_p_D_NOR4X2H7L_Y_A_AOAI211X0P5H7L_Y_C0_AOI211X0P5H7L_Y_B0_NOR2BX1H7L_Z,1.2,3.633e-07,0.000e+00,1.369e-09,3.647e-07
count_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,3.241e-07,0.000e+00,4.533e-10,3.245e-07
segA0_OAI31X0P5H7L_Y_B0_OAI21X1H7L_Y,1.2,3.207e-07,0.000e+00,8.210e-10,3.216e-07
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,3.160e-07,0.000e+00,5.551e-10,3.166e-07
over_reg_p_CK_ICGX0P5H7L_ECK_E_NAND2BX0P5H7L_B_Y_NOR3BX0P5H7L_B,1.2,3.121e-07,0.000e+00,1.113e-09,3.132e-07
segD0_OAI22X0P5H7L_Y_B0_AOI21BX0P5H7L_Y_A1_AND2X1H7L_Y,1.2,3.054e-07,0.000e+00,1.048e-09,3.064e-07
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y,1.2,3.044e-07,0.000e+00,5.996e-10,3.050e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_A0_OAI2BB1X0P5H7L_Y_A1N_AND2X1H7L_Y,1.2,3.035e-07,0.000e+00,1.048e-09,3.045e-07
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,3.036e-07,0.000e+00,6.311e-10,3.042e-07
buffer_6__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,3.022e-07,0.000e+00,4.480e-10,3.026e-07
clrn_BUFX1P4H7L_A_Y_BUFX3H7L_A,1.2,2.972e-07,0.000e+00,2.213e-09,2.994e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,2.980e-07,0.000e+00,5.220e-10,2.985e-07
segA1_OAI21X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.908e-07,0.000e+00,7.087e-10,2.915e-07
SegT0.in_1__BUFX3H7L_A,1.2,2.880e-07,0.000e+00,2.213e-09,2.902e-07
SegT1.in_3__BUFX3H7L_A,1.2,2.878e-07,0.000e+00,2.213e-09,2.900e-07
SegT0.in_0__BUFX3H7L_A,1.2,2.867e-07,0.000e+00,2.213e-09,2.889e-07
buffer_5__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,2.871e-07,0.000e+00,4.192e-10,2.875e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_Y_OA31X1H7L_B0_Y_BUFX3H7L_A,1.2,2.832e-07,0.000e+00,2.213e-09,2.854e-07
segA1_OAI21X0P5H7L_Y_A1_OAI21X0P5H7L_A1,1.2,2.832e-07,0.000e+00,7.087e-10,2.839e-07
segD1_OAI22X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.828e-07,0.000e+00,7.503e-10,2.836e-07
segA0_OAI22X1P4H7L_Y_A1_AOA211X1H7L_C0_Y_OAI31X0P5H7L_B0_Y_BUFX3H7L_A,1.2,2.806e-07,0.000e+00,2.213e-09,2.828e-07
segA1_OAI21X0P5H7L_Y,1.2,2.806e-07,0.000e+00,7.087e-10,2.813e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y,1.2,2.779e-07,0.000e+00,5.996e-10,2.785e-07
segD1_AOAI211X0P5H7L_Y_2_C0_OAI21X0P5H7L_Y,1.2,2.775e-07,0.000e+00,7.087e-10,2.782e-07
segD0_OAI21X0P5H7L_Y,1.2,2.771e-07,0.000e+00,7.087e-10,2.778e-07
segA0_OAI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,2.770e-07,0.000e+00,7.087e-10,2.777e-07
segD0_OAI22X0P5H7L_Y_2_B0_OAI21X0P5H7L_Y,1.2,2.764e-07,0.000e+00,7.087e-10,2.771e-07
segA1_OAI21X0P5H7L_Y_B0_OAI21X0P5H7L_Y_A0_AOI21X0P5H7L_Y,1.2,2.759e-07,0.000e+00,7.503e-10,2.767e-07
segA0_OAI21X0P5H7L_Y_1,1.2,2.759e-07,0.000e+00,7.087e-10,2.766e-07
segD1_OAI21X0P5H7L_Y,1.2,2.756e-07,0.000e+00,7.087e-10,2.763e-07
segD1_OAI31X0P5H7L_Y_A2_OAI211X0P7H7L_C0_A1_AOI21X0P5H7L_Y,1.2,2.754e-07,0.000e+00,7.503e-10,2.762e-07
segD0_OAI21X0P5H7L_Y_A1_NAND2X3H7L_Y,1.2,2.746e-07,0.000e+00,1.357e-09,2.760e-07
SegT0.in_1__reg_p_D_AOI2BB1X0P5H7L_Y_A0N_NOR2BX1P4H7L_Z,1.2,2.726e-07,0.000e+00,1.432e-09,2.740e-07
segA0_OAI21X0P5H7L_Y,1.2,2.721e-07,0.000e+00,7.087e-10,2.728e-07
segA0_OAI31X0P5H7L_Y_B0_OAI21X1H7L_Y_A0_NOR2BX1P4H7L_Z,1.2,2.711e-07,0.000e+00,1.436e-09,2.725e-07
segA0_AOI22X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,2.713e-07,0.000e+00,7.503e-10,2.721e-07
segD0_OAI22X0P5H7L_Y_B0_AOI21BX0P5H7L_Y_B0N_AOI21X0P5H7L_A1,1.2,2.697e-07,0.000e+00,7.503e-10,2.705e-07
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NOR2X0P5H7L_Y,1.2,2.695e-07,0.000e+00,5.551e-10,2.700e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_B1_OAOI211X0P5H7L_A1_Y_OAI31X3H7L_A0_A1_AOI21X0P5H7L_Y,1.2,2.683e-07,0.000e+00,7.503e-10,2.690e-07
segD0_AOAI211X0P5H7L_Y_C0_OAI221X0P5H7L_B0_Y_OA31X1H7L_B0_A2_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.657e-07,0.000e+00,7.503e-10,2.665e-07
count_1__NOR2BX1P4H7L_AN,1.2,2.649e-07,0.000e+00,1.432e-09,2.664e-07
segA0_OAI32X0P5H7L_Y_B1_AOI21X0P5H7L_Y,1.2,2.649e-07,0.000e+00,7.503e-10,2.656e-07
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_A1_MUXI2X0P5H7L_Y_A_NOR2X0P5H7L_Y,1.2,2.649e-07,0.000e+00,5.551e-10,2.654e-07
