Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
buffer_3__NOR2BX1P4H7L_AN,1.2,1.355e-06,0.000e+00,1.501e-09,1.356e-06
buffer_4__reg_p_D_MUX2X0P5H7L_Y,1.2,1.287e-06,0.000e+00,2.170e-09,1.289e-06
buffer_7__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2BX0P5H7L_Y,1.2,1.272e-06,0.000e+00,1.385e-09,1.273e-06
fifo[7]_5__MUX4X3H7L_A_Y_NAND2BX1H7L_B_Y_OA22X1P4H7L_B0,1.2,1.254e-06,0.000e+00,1.689e-09,1.256e-06
segD0_AOAI211X0P5H7L_Y_1_C0_OAI211X0P7H7L_B0_Y_OAI211X6H7L_C0_Y_BUFX16H7L_A,1.2,1.189e-06,0.000e+00,1.028e-08,1.199e-06
fifo[7]_5__MUX4X3H7L_A_Y_NAND2BX1H7L_B_Y_OA22X1P4H7L_B0_Y_AOA211X4H7L_B0_Y_OAI21X4H7L_A0_Y_BUFX16H7L_A,1.2,1.187e-06,0.000e+00,1.028e-08,1.197e-06
segD0_AOAI211X0P5H7L_Y_1_C0_OAI211X0P7H7L_B0_Y_OAI211X6H7L_C0_A1_OAI21X6H7L_Y,1.2,1.181e-06,0.000e+00,3.145e-09,1.185e-06
buffer_8__reg_p_D_MUX2X0P5H7L_Y,1.2,1.169e-06,0.000e+00,2.154e-09,1.171e-06
w_ptr_2__OA21X3H7L_B0,1.2,1.143e-06,0.000e+00,2.088e-09,1.145e-06
segA1_AOA211X1P4H7L_Y,1.2,1.074e-06,0.000e+00,1.292e-09,1.075e-06
segA1_AOA211X1P4H7L_Y_1,1.2,1.066e-06,0.000e+00,1.292e-09,1.067e-06
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_AND2X6H7L_B,1.2,1.045e-06,0.000e+00,3.135e-09,1.048e-06
fifo[7]_5__MUX4X3H7L_A_Y_NAND2BX1H7L_B_Y_OA22X1P4H7L_B0_Y_AOA211X4H7L_B0_A1_XNOR2X4H7L_Y,1.2,1.027e-06,0.000e+00,4.917e-09,1.032e-06
segD0_AOAI211X0P5H7L_Y_1_C0_OAI211X0P7H7L_B0_Y_OAI211X6H7L_C0_A1_OAI21X6H7L_Y_A1_MUX2X3H7L_Y_S0_XNOR2X4H7L_Y,1.2,1.011e-06,0.000e+00,4.917e-09,1.016e-06
segA0_OAI221X1P4H7L_Y,1.2,1.005e-06,0.000e+00,8.988e-10,1.006e-06
