Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
fifo[7]_6__reg_p,1.2,3.964e-06,0.000e+00,6.236e-09,3.970e-06
fifo[7]_3__reg_p,1.2,3.964e-06,0.000e+00,6.234e-09,3.970e-06
fifo[3]_3__reg_p,1.2,3.964e-06,0.000e+00,6.234e-09,3.970e-06
fifo[7]_7__reg_p,1.2,3.964e-06,0.000e+00,6.233e-09,3.970e-06
fifo[7]_2__reg_p,1.2,3.964e-06,0.000e+00,6.233e-09,3.970e-06
fifo[4]_5__reg_p,1.2,3.961e-06,0.000e+00,6.316e-09,3.968e-06
buffer_0__reg_p,1.2,3.961e-06,0.000e+00,6.602e-09,3.968e-06
fifo[7]_5__reg_p,1.2,3.961e-06,0.000e+00,6.316e-09,3.968e-06
fifo[5]_5__reg_p,1.2,3.961e-06,0.000e+00,6.316e-09,3.967e-06
fifo[6]_5__reg_p,1.2,3.961e-06,0.000e+00,6.316e-09,3.967e-06
buffer_9__reg_p,1.2,3.960e-06,0.000e+00,6.611e-09,3.967e-06
fifo[3]_5__MUX4X1P4H7L_A_Y_XNOR2X0P5H7L_B,1.2,3.960e-06,0.000e+00,3.177e-09,3.963e-06
segT0[2]_reg_p_D_OAOI211X0P5H7L_Y_C0_OAI31X1H7L_Y,1.2,3.896e-06,0.000e+00,8.962e-10,3.897e-06
count_2__reg_p,1.2,3.864e-06,0.000e+00,6.507e-09,3.871e-06
SegT1.in_3__XOR2X0P5H7L_A_Y_NOR3X0P5H7L_C,1.2,3.835e-06,0.000e+00,4.272e-10,3.836e-06
fifo[3]_4__MUX4X1H7L_A_Y_NAND3X0P5H7L_C,1.2,3.724e-06,0.000e+00,3.929e-10,3.725e-06
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_B0_OAI31X1H7L_Y,1.2,3.682e-06,0.000e+00,8.966e-10,3.683e-06
SegT1.in_3__NAND2X0P5H7L_B_Y_NOR3X1P4H7L_C,1.2,3.622e-06,0.000e+00,6.886e-10,3.622e-06
SegT1.in_3__reg_p,1.2,3.578e-06,0.000e+00,6.513e-09,3.585e-06
count_1__reg_p,1.2,3.576e-06,0.000e+00,6.380e-09,3.582e-06
clrn_NOR3X0P5H7L_A_1_Y_AOI21BX0P5H7L_B0N,1.2,3.549e-06,0.000e+00,1.573e-09,3.551e-06
w_ptr_1__OR3X1P4H7L_B,1.2,3.512e-06,0.000e+00,1.763e-09,3.514e-06
clrn_NOR3X0P5H7L_A_1_C_NOR2BX1H7L_AN_B_NOR3X1P4H7L_C,1.2,3.394e-06,0.000e+00,6.886e-10,3.394e-06
count_3__reg_p_D_AOI21X0P5H7L_Y,1.2,3.371e-06,0.000e+00,7.069e-10,3.372e-06
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.320e-06,0.000e+00,5.421e-10,3.320e-06
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y,1.2,3.268e-06,0.000e+00,7.711e-10,3.269e-06
over_INVX0P5H7L_A_Y_NAND2X0P5H7L_A,1.2,3.242e-06,0.000e+00,5.976e-10,3.242e-06
buffer_3__reg_p_D_MUX2X0P5H7L_Y_S0_NAND3X0P5H7L_Y,1.2,3.236e-06,0.000e+00,3.342e-10,3.237e-06
segT1[6]_reg_p_D_OAI211X1P4H7L_Y_A0_NOR3X0P5H7L_Y_B_AND4X1P4H7L_Y_D_NOR3X1P4H7L_Y,1.2,3.227e-06,0.000e+00,6.886e-10,3.227e-06
buffer_4__NOR2BX1P4H7L_AN,1.2,3.217e-06,0.000e+00,1.473e-09,3.219e-06
buffer_1__NOR2BX1P4H7L_AN,1.2,3.214e-06,0.000e+00,1.473e-09,3.215e-06
buffer_8__NOR2BX1P4H7L_AN,1.2,3.209e-06,0.000e+00,1.473e-09,3.211e-06
buffer_3__NOR2BX1P4H7L_AN,1.2,3.198e-06,0.000e+00,1.473e-09,3.200e-06
buffer_0__NOR4BX0P5H7L_D_B_NAND4BBX2H7L_Y,1.2,3.190e-06,0.000e+00,1.689e-09,3.192e-06
w_ptr_2__OA21X3H7L_B0,1.2,3.156e-06,0.000e+00,2.079e-09,3.158e-06
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X1P4H7L_B_S0_NAND2X3H7L_Y,1.2,2.950e-06,0.000e+00,1.376e-09,2.951e-06
w_ptr_1__OAI21X3H7L_A1,1.2,2.943e-06,0.000e+00,1.793e-09,2.945e-06
buffer_9__MUX2X0P5H7L_B,1.2,2.761e-06,0.000e+00,2.090e-09,2.763e-06
SegT1.in_3__XOR2X0P5H7L_A_B_NAND4X0P5H7L_Y,1.2,2.731e-06,0.000e+00,1.987e-10,2.731e-06
fifo[7]_4__MUX4X1P4H7L_A_Y_OAI21X0P7H7L_B0,1.2,2.678e-06,0.000e+00,6.814e-10,2.679e-06
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,2.639e-06,0.000e+00,3.063e-09,2.642e-06
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_A1_MUX2X1P4H7L_Y_S0_INVX7H7L_A,1.2,2.632e-06,0.000e+00,3.425e-09,2.636e-06
over_INVX0P5H7L_A_Y_NAND2X0P5H7L_A_B_NOR2X0P5H7L_Y,1.2,2.579e-06,0.000e+00,5.797e-10,2.580e-06
SegT1.in_2__reg_p,1.2,2.387e-06,0.000e+00,6.511e-09,2.393e-06
w_ptr_1__reg_p,1.2,2.384e-06,0.000e+00,6.602e-09,2.391e-06
count_0__reg_p,1.2,2.384e-06,0.000e+00,6.417e-09,2.391e-06
SegT0.in_1__reg_p,1.2,2.378e-06,0.000e+00,6.602e-09,2.385e-06
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,2.284e-06,0.000e+00,3.089e-09,2.287e-06
fifo[4]_5__MUX2X0P5H7L_A,1.2,2.264e-06,0.000e+00,2.219e-09,2.266e-06
fifo[7]_5__MUX2X0P5H7L_A,1.2,2.263e-06,0.000e+00,2.219e-09,2.265e-06
buffer_2__reg_p_D_AOAI211X0P5H7L_Y_C0_NAND3X0P5H7L_Y,1.2,2.262e-06,0.000e+00,3.868e-10,2.262e-06
segT0[4]_reg_p_D_NOR2X3H7L_Y,1.2,2.258e-06,0.000e+00,1.437e-09,2.260e-06
fifo[7]_1__MUX4X3H7L_A_Y_AOI21X0P5H7L_A1,1.2,2.211e-06,0.000e+00,7.240e-10,2.212e-06
buffer_7__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2BX0P5H7L_Y,1.2,2.124e-06,0.000e+00,1.352e-09,2.125e-06
SegT0.in_3__reg_p,1.2,2.081e-06,0.000e+00,6.513e-09,2.087e-06
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A0_NAND2X1P4H7L_Y,1.2,2.053e-06,0.000e+00,7.178e-10,2.053e-06
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_Y_OA31X4H7L_A1,1.2,1.917e-06,0.000e+00,2.648e-09,1.920e-06
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_OA22X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y,1.2,1.872e-06,0.000e+00,1.610e-09,1.873e-06
over_reg_p,1.2,1.822e-06,0.000e+00,6.357e-09,1.828e-06
count_1__reg_p_D_AOI2BB1X0P5H7L_Y,1.2,1.823e-06,0.000e+00,1.777e-09,1.825e-06
w_ptr_2__reg_p,1.2,1.690e-06,0.000e+00,6.513e-09,1.696e-06
SegT0.in_2__reg_p,1.2,1.685e-06,0.000e+00,6.513e-09,1.691e-06
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.668e-06,0.000e+00,3.089e-09,1.671e-06
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,1.659e-06,0.000e+00,3.089e-09,1.662e-06
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1,1.2,1.612e-06,0.000e+00,2.508e-09,1.614e-06
w_ptr_0__BUFX7H7L_A_Y_BUFX20H7L_A,1.2,1.578e-06,0.000e+00,1.368e-08,1.591e-06
SegT1.in_1__reg_p,1.2,1.582e-06,0.000e+00,6.498e-09,1.589e-06
buffer_2__NOR4X0P5H7L_B,1.2,1.538e-06,0.000e+00,2.922e-10,1.538e-06
buffer_5__reg_p_D_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_A,1.2,1.490e-06,0.000e+00,5.227e-10,1.490e-06
buffer_2__INVX0P5H7L_A_Y_NOR2X0P5H7L_A,1.2,1.489e-06,0.000e+00,5.227e-10,1.490e-06
buffer_6__reg_p_D_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_A,1.2,1.487e-06,0.000e+00,5.227e-10,1.487e-06
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,1.470e-06,0.000e+00,3.158e-09,1.474e-06
buffer_0__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y,1.2,1.463e-06,0.000e+00,5.598e-10,1.464e-06
buffer_6__reg_p_D_AOAI211X0P5H7L_Y_C0_NAND3X0P5H7L_Y,1.2,1.391e-06,0.000e+00,3.602e-10,1.392e-06
fifo[7]_6__MUX4X3H7L_A_Y_NAND2X1H7L_B,1.2,1.366e-06,0.000e+00,7.322e-10,1.367e-06
fifo[7]_6__MUX4X3H7L_A_Y_NAND2X1H7L_B_A_NOR2X0P5H7L_A,1.2,1.307e-06,0.000e+00,4.997e-10,1.307e-06
over_NOR3X0P5H7L_B_C_NAND2X0P5H7L_Y_A_AND4X0P5H7L_Y,1.2,1.283e-06,0.000e+00,5.897e-10,1.284e-06
buffer_5__reg_p_D_AOAI211X0P5H7L_Y_C0_NAND3X0P5H7L_Y,1.2,1.275e-06,0.000e+00,3.195e-10,1.276e-06
w_ptr_1__BUFX16H7L_A,1.2,1.223e-06,0.000e+00,1.028e-08,1.234e-06
w_ptr_1__NOR3X3H7L_B,1.2,1.226e-06,0.000e+00,1.088e-09,1.227e-06
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_OR2X0P5H7L_B,1.2,1.216e-06,0.000e+00,1.488e-09,1.218e-06
count_3__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.156e-06,0.000e+00,5.804e-10,1.156e-06
segT0[2]_reg_p_D_OAOI211X0P5H7L_Y_C0_OAI31X1H7L_Y_B0_AOI211X0P5H7L_Y,1.2,1.121e-06,0.000e+00,6.072e-10,1.121e-06
segD0_AO22X0P7H7L_Y_1,1.2,1.119e-06,0.000e+00,1.440e-09,1.121e-06
segD0_AO22X0P7H7L_Y,1.2,1.104e-06,0.000e+00,1.440e-09,1.105e-06
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_OA22X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_B0_OAOI211X0P5H7L_Y,1.2,1.105e-06,0.000e+00,6.807e-10,1.105e-06
segD0_OAI21X0P5H7L_Y_2_B0_OAO211X0P5H7L_Y_B0_AOA211X1P4H7L_A0,1.2,1.067e-06,0.000e+00,1.292e-09,1.068e-06
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1,1.2,1.062e-06,0.000e+00,1.292e-09,1.064e-06
fifo[7]_2__MUX4X3H7L_A_Y_AOI21BX4H7L_B0N,1.2,1.049e-06,0.000e+00,3.625e-09,1.053e-06
segD0_OA31X1H7L_Y,1.2,1.050e-06,0.000e+00,1.403e-09,1.052e-06
buffer_8__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,1.044e-06,0.000e+00,5.562e-10,1.044e-06
SegT1.in_0__reg_p,1.2,1.016e-06,0.000e+00,6.441e-09,1.023e-06
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_AO211X1P4H7L_A0,1.2,1.012e-06,0.000e+00,1.766e-09,1.014e-06
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_Y_OA31X4H7L_A1_A2_AOI221X1P4H7L_Y,1.2,1.013e-06,0.000e+00,9.778e-10,1.014e-06
buffer_4__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,1.008e-06,0.000e+00,5.492e-10,1.008e-06
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0,1.2,1.005e-06,0.000e+00,8.988e-10,1.006e-06
clrn_NOR3X0P5H7L_A_1_C_NOR2BX1H7L_AN,1.2,1.001e-06,0.000e+00,1.352e-09,1.002e-06
buffer_1__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,9.969e-07,0.000e+00,4.946e-10,9.974e-07
clrn_NOR3X0P5H7L_A_C_NAND2BX0P5H7L_B,1.2,9.823e-07,0.000e+00,1.202e-09,9.835e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_B0_AOI211X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,9.825e-07,0.000e+00,7.087e-10,9.832e-07
segD0_OAI21X0P5H7L_Y_2_B0_OAO211X0P5H7L_Y,1.2,9.272e-07,0.000e+00,1.549e-09,9.288e-07
fifo[3]_6__MUX4X1P4H7L_A_Y_AND4X1P4H7L_D,1.2,9.236e-07,0.000e+00,6.735e-10,9.243e-07
count_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,8.887e-07,0.000e+00,4.690e-10,8.892e-07
segA0_AOI32X1P4H7L_Y,1.2,8.855e-07,0.000e+00,1.002e-09,8.865e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,8.825e-07,0.000e+00,3.227e-09,8.857e-07
clrn_NOR3X0P5H7L_A_1_C_NAND3X0P5H7L_Y,1.2,8.679e-07,0.000e+00,3.201e-10,8.682e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,8.422e-07,0.000e+00,8.811e-10,8.431e-07
fifo[7]_7__MUX4X3H7L_A_Y_MUX2X1P4H7L_A_S0_NOR2X2H7L_Y,1.2,8.388e-07,0.000e+00,1.836e-09,8.406e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_B0_AND4X1H7L_Y,1.2,8.346e-07,0.000e+00,5.636e-10,8.351e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_B_AOI21X0P5H7L_Y,1.2,8.249e-07,0.000e+00,9.080e-10,8.258e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y,1.2,8.105e-07,0.000e+00,7.069e-10,8.112e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y,1.2,8.101e-07,0.000e+00,7.069e-10,8.108e-07
fifo[3]_6__MUX4X1P4H7L_A_Y_NOR2X0P5H7L_B,1.2,8.070e-07,0.000e+00,8.598e-10,8.079e-07
ps2_clk_sync_0__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
ps2_clk_sync_2__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
fifo[3]_1__MUX4X3H7L_A_Y_NAND2X0P5H7L_B,1.2,7.990e-07,0.000e+00,5.226e-10,7.995e-07
SegT0.in_0__reg_p,1.2,7.927e-07,0.000e+00,6.417e-09,7.991e-07
ps2_clk_sync_1__reg_p,1.2,7.921e-07,0.000e+00,6.757e-09,7.989e-07
w_ptr_0__reg_p,1.2,7.921e-07,0.000e+00,6.417e-09,7.985e-07
buffer_0__NOR4BX0P5H7L_D,1.2,7.925e-07,0.000e+00,1.075e-09,7.936e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_A1_MUX2X0P5H7L_Y_A_MUXI2X0P5H7L_Y,1.2,7.690e-07,0.000e+00,2.597e-09,7.716e-07
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_B0_OAI31X1H7L_Y_B0_OAOI211X0P5H7L_Y,1.2,7.670e-07,0.000e+00,6.807e-10,7.677e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_B0_AOI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y_B_OR2X1P4H7L_Y,1.2,7.407e-07,0.000e+00,1.715e-09,7.424e-07
buffer_9__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y_B_NOR2BX1H7L_Z,1.2,7.391e-07,0.000e+00,1.414e-09,7.406e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_A_AOI21X0P5H7L_Y,1.2,7.319e-07,0.000e+00,9.579e-10,7.329e-07
count_3__NOR2BX1P4H7L_B,1.2,7.290e-07,0.000e+00,1.505e-09,7.305e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,7.108e-07,0.000e+00,4.054e-10,7.112e-07
fifo[7]_5__MUX2X0P5H7L_A_Y_AOI22X0P5H7L_A0_B0_NOR2BX1H7L_Z,1.2,6.978e-07,0.000e+00,1.369e-09,6.991e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOI21X3H7L_Y,1.2,6.969e-07,0.000e+00,1.801e-09,6.987e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_C_AOI21X0P5H7L_Y,1.2,6.971e-07,0.000e+00,8.922e-10,6.980e-07
count_3__NOR2X0P5H7L_B,1.2,6.938e-07,0.000e+00,7.199e-10,6.946e-07
SegT1.in_3__reg_p_D_AO31X0P5H7L_A2_A0_AND2X6H7L_Y,1.2,6.879e-07,0.000e+00,3.352e-09,6.912e-07
segD1_OAI32X0P5H7L_Y,1.2,6.881e-07,0.000e+00,7.998e-10,6.889e-07
ps2Neg_INVX0P5H7L_Y_A_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.838e-07,0.000e+00,4.747e-09,6.885e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2BX1H7L_B_AN_NOR3BX0P5H7L_AN_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_S0_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_A_B_NOR3X0P5H7L_C_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
buffer_0__NOR4BX0P5H7L_D_Y_NAND2X0P5H7L_B_Y_INVX0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
ps2Neg_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
over_NOR3X0P5H7L_B_C_NAND2X0P5H7L_Y,1.2,6.856e-07,0.000e+00,3.943e-10,6.860e-07
SegT1.in_3__NAND2X0P5H7L_B,1.2,6.802e-07,0.000e+00,5.404e-10,6.807e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_Y_BUFX8H7L_A,1.2,6.601e-07,0.000e+00,5.667e-09,6.658e-07
segA0_OAOI211X2H7L_Y,1.2,6.401e-07,0.000e+00,1.098e-09,6.412e-07
fifo[3]_1__MUX4X3H7L_A_Y_NAND3X1P4H7L_C_Y_AOI211X1P4H7L_A0,1.2,6.227e-07,0.000e+00,7.766e-10,6.235e-07
buffer_0__NOR4BX0P5H7L_D_B_NAND2X0P5H7L_B,1.2,6.222e-07,0.000e+00,5.628e-10,6.227e-07
fifo[3]_2__MUX4X1P4H7L_A_Y_AND3X1P4H7L_C,1.2,6.095e-07,0.000e+00,7.947e-10,6.103e-07
buffer_0__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y_A_NOR2X0P5H7L_Y,1.2,6.083e-07,0.000e+00,9.211e-10,6.093e-07
segA0_AOI32X1P4H7L_Y_B0_AOI21BX2H7L_Y,1.2,6.017e-07,0.000e+00,1.907e-09,6.036e-07
buffer_2__reg_p_D_AOAI211X0P5H7L_Y_A1_NOR2BX1P4H7L_Z,1.2,5.991e-07,0.000e+00,1.509e-09,6.006e-07
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,5.952e-07,0.000e+00,7.087e-10,5.959e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0,1.2,5.942e-07,0.000e+00,8.846e-10,5.951e-07
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_OAI211X1P4H7L_B0,1.2,5.927e-07,0.000e+00,6.930e-10,5.934e-07
segA0_AOAI211X1P4H7L_Y,1.2,5.910e-07,0.000e+00,8.846e-10,5.919e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0,1.2,5.906e-07,0.000e+00,8.846e-10,5.915e-07
segA0_OAI211X1P4H7L_Y_C0_NAND4BX1P4H7L_Y,1.2,5.859e-07,0.000e+00,9.906e-10,5.869e-07
segA0_AOAI211X1P4H7L_Y_1,1.2,5.847e-07,0.000e+00,8.846e-10,5.856e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_A0_OAI211X1P4H7L_Y,1.2,5.839e-07,0.000e+00,6.930e-10,5.846e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_Y_OA31X4H7L_A1_A2_AOI221X1P4H7L_Y_C0_OAI211X1P4H7L_Y,1.2,5.839e-07,0.000e+00,6.930e-10,5.846e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_Y_AND2X3H7L_A_B_OAI211X1P4H7L_Y,1.2,5.827e-07,0.000e+00,6.930e-10,5.834e-07
segD1_AOAI211X0P5H7L_Y_A1_OAI211X1P4H7L_B0,1.2,5.808e-07,0.000e+00,6.930e-10,5.815e-07
segA0_OAI211X1P4H7L_Y,1.2,5.804e-07,0.000e+00,6.930e-10,5.811e-07
segA0_OAOI211X2H7L_Y_A1_XNOR2X1H7L_Y,1.2,5.778e-07,0.000e+00,3.191e-09,5.810e-07
segA0_OAI211X1P4H7L_Y_A0_XNOR2X1H7L_Y,1.2,5.777e-07,0.000e+00,3.191e-09,5.809e-07
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C,1.2,5.793e-07,0.000e+00,9.842e-10,5.803e-07
buffer_9__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y,1.2,5.776e-07,0.000e+00,4.873e-10,5.781e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A0_AOI211X1H7L_Y,1.2,5.703e-07,0.000e+00,7.063e-10,5.710e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_AND3X1H7L_Y,1.2,5.677e-07,0.000e+00,7.595e-10,5.684e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_XNOR2X0P5H7L_Y,1.2,5.518e-07,0.000e+00,3.095e-09,5.549e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_Y_AND2X3H7L_A,1.2,5.490e-07,0.000e+00,1.568e-09,5.506e-07
segA0_AOAI211X1P4H7L_Y_A1_OAI21BX1H7L_Y,1.2,5.490e-07,0.000e+00,1.460e-09,5.505e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_B0_AND4X1H7L_Y_D_AOAI211X1H7L_Y,1.2,5.466e-07,0.000e+00,8.031e-10,5.474e-07
w_ptr_0__BUFX7H7L_A,1.2,5.379e-07,0.000e+00,4.862e-09,5.428e-07
fifo[7]_2__MUX4X3H7L_A_Y_OAI21X0P5H7L_B0_Y_AOI22X0P5H7L_A1,1.2,5.407e-07,0.000e+00,8.247e-10,5.415e-07
fifo[7]_7__MUX4X3H7L_A_Y_MUX2X1P4H7L_A,1.2,5.389e-07,0.000e+00,2.220e-09,5.411e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_A0_OAI211X1H7L_Y,1.2,5.399e-07,0.000e+00,6.284e-10,5.405e-07
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_AND2X1H7L_A_Y_BUFX7H7L_A,1.2,5.354e-07,0.000e+00,4.862e-09,5.403e-07
fifo[3]_1__MUX4X3H7L_A_Y_NAND3X1P4H7L_C_Y_AND2X1H7L_A_Y_BUFX7H7L_A,1.2,5.344e-07,0.000e+00,4.862e-09,5.393e-07
fifo[7]_6__MUX4X3H7L_A_Y_MUXI2X1P4H7L_A_Y_BUFX7H7L_A,1.2,5.329e-07,0.000e+00,4.862e-09,5.378e-07
fifo[3]_4__MUX4X1H7L_A_Y_NAND3X0P5H7L_C_Y_AND2X1H7L_B_Y_BUFX7H7L_A,1.2,5.313e-07,0.000e+00,4.862e-09,5.361e-07
segA0_OAI211X1P4H7L_Y_B0_NAND4BX1H7L_Y,1.2,5.334e-07,0.000e+00,9.570e-10,5.344e-07
segA0_AOI31X1P4H7L_Y,1.2,5.278e-07,0.000e+00,9.602e-10,5.287e-07
over_NOR3X0P5H7L_B,1.2,5.223e-07,0.000e+00,4.515e-10,5.227e-07
